id,title,problem,idea,impact,agree,disagree
197,"打造親子與銀髮共享的生活空間","目前新竹市的公共空間多半偏向單一族群使用，例如兒童遊戲場以小朋友為主，長者據點則多位於社區角落、活動形式較固定。這使得三代家庭在假日或日常生活中難以找到能共同參與的空間與活動，減少跨世代互動，也讓長者和孩童之間的情感交流機會不足。","建議在市區或社區公園設立「共融生活活動場」，整合親子活動、長者體健設施、閱讀角、手作教室及社區廚房等功能。讓孩子能安全遊玩、長者能伸展運動，家長也能在旁參與或放鬆。此外可定期舉辦跨世代活動，如故事分享、手作日、社區共餐，讓三代能共同學習、互動並產生情感連結。","期望透過三代共融空間，使家庭更容易一起出門、一起參與活動，促進親子與祖孫的交流與陪伴。更重要的是，讓長者不再因缺乏公共空間而感到孤單，使孩童從小學會尊重與理解不同世代，打造更溫暖、友善與幸福的新竹。",0,0
194,"蓋排球場","排球場大多都是在學校才有 公共空間比較少自己的排球場","希望蓋公共排球場可以使用","更多人可以更容易的去打排球",1,1
184,"棒球場荒廢不如舉辦市集活動","棒球場從開第一場球後問題風波不斷，就此關閉的棒球場如同廢墟一般存在著。","棒球場荒廢不如就現有可利用的空間範圍及室內停車場，舉辦活動或者市集活動來增加使用率及創業店家可以增加曝光率，棒球場爭議的時間也可以增加地區的活絡，使大家參與活動的時候也不會忘記棒球場的存在，把空間使用發揮得更淋漓盡致。","棒球場的痛新竹人都懂，荒廢已久不如將錯就錯，舉辦市集可以活絡社區及增加凝聚意識，促使讓棒球場可以盡快運行他該賦有的機能，盼著棒球場回歸的一天！",2,2
185,"減少車禍","規劃行人道路，更明確的機車道路。","民意匿名發言哪裡路段危險等等，去判斷。","希望能讓行人好好走路，不用再為路邊違規停車，擔心出車禍。",0,0
189,"老人活動中心不足","很多獨居老人都獨自在家，或者是老人很無聊都沒事做，只能公園市場跑來跑去","希望能多多舉辦老人活動，讓他們有一個生活重心，或是社區凝結的地方","將會減輕青年的負擔，達到社會共融",0,0
200,"推動公共藝術牆更新計畫，邀請在地青創一起讓城市更有特色","新竹街區中有些牆面長期老舊或單調，缺乏視覺吸引力，也沒有展現城市的文化風格。許多年輕創作者與在地藝術團體雖然充滿創意，卻缺乏能讓作品被市民看見的公共舞台，造成城市環境與創意資源之間的落差。","推動「城市藝術牆更新計畫」，由市府與社區、店家合作，將老舊牆面釋出為公共創作空間。邀請新竹在地插畫家、設計師、街頭藝術家與青年團隊共同參與，以城市歷史、科技特色、地方故事為主題，創作更具特色的公共藝術。並可搭配 QR Code，讓民眾用手機了解作品背後的創作者與故事。","透過公共藝術牆的更新，新竹能展現更多元、年輕而有活力的城市形象，提升街區美感並吸引旅客停留拍照，帶動周邊商家發展。同時也為在地青年創作者打造展現作品的舞台，讓藝術真正融入城市生活，打造更有文化魅力的新竹。",1,1
192,"以動態規劃模型改善公車發車時間","1. 現行公車發車時間多依固定時刻表，缺乏彈性，容易出現班距過長或班次重疊的情況。 2. 尖峰時段乘客量大，常導致候車時間過長、車廂擁擠；離峰時段則可能出現空車率高、資源浪費。 3. 公車調度缺乏即時性，難以因應交通狀況（塞車、事故）或乘客需求的變化。","1. 建立動態規劃模型 (Dynamic Programming Model)，根據乘客流量、交通狀況與歷史數據，動態調整發車時間。 2. 導入即時數據來源（如智慧站牌、GPS、乘客刷卡紀錄），作為演算法輸入，預測需求並優化班次。 3. 設計決策支援系統，讓調度人員能即時獲得最佳排班建議，減少人為判斷錯誤。 4. 在乘客端提供 App 通知，即時更新班次資訊，提升候車體驗。","1. 提升效率：縮短乘客候車時間，降低尖峰時段擁擠，離峰時段減少空車浪費。 2. 智慧交通：建立更彈性的智慧運輸系統，提升城市公共運輸的可靠度。 3. 永續發展：透過資源最佳化，減少能源浪費與碳排放。 4. 社會友善：改善乘客體驗，鼓勵更多人使用公共交通，促進交通安全與城市宜居性。",17,12
190,"延續青年活力帶動新竹","新竹因竹科園區而有許多年輕家庭移居在此，但總有一天，此刻年輕的居民終會年老，如何讓現在的青年活力持續下去呢？","我認為除了設置各種展演活動場地之外，應發展新竹在地的新型態文化，可結合當地的傳統藝術，再加上年輕世代的巧思，做到文化再生，讓世代的青年都願意推陳出新的參與和傳承。建議可先從在地美食的發揚與創造開始，研發新的新竹美食，作為新時代的代表。","我希望藉由新型態的新竹文化，讓原本的新竹人更喜歡自己居住的城市。而外地民眾，則會因為受到新竹的新生元素吸引，多來新竹走走，甚至是移居新竹，共創新竹的繁榮。",0,0
186,"公車班次增班","綠線公車下課期間 非常塞擁擠很多學生搭不到公車","加開班次","交通更便利",0,0
196,"打造新竹智慧公車即時資訊：減少等待、提升準時率","新竹市的大眾運輸使用率逐年提高，但許多市民普遍反映公車抵達時間不夠準確，站牌資訊不一致、APP 更新不即時、部分路線班次長且缺乏可預期性。 這些問題造成民眾在通勤與日常移動時需要額外預留時間，降低使用公車的意願，也影響整體城市交通效率。","為了改善市民在使用公車時經常面臨的等候時間不準確問題，我建議導入更精準的車機定位技術，提升公車 GPS 的穩定度與正確性，減少因定位飄移造成的誤差。同時可以打造一個整合式即時資訊平台，將預估到站時間、滿載狀況與班次履歷集中在同一介面中，並透過 APP、LINE BOT 及網站三種方式提供查詢，讓不同族群都能方便使用。此外，建議逐步增設或更新主要站點的電子看板，使長者與未使用智慧型手機的族群也能即時取得公車資訊。為了提升透明度，也可以建立公車準點率的公開儀表板，讓市民清楚了解各路線的準點情形，並協助政府進行調度與改善。","期望透過這些智慧化措施，讓新竹的公車系統更加透明、可預期，打造出真正交通友善的智慧城市。改善後的系統能讓市民更準確掌握通勤時間，提高大眾運輸的使用意願，進而減少交通壅塞與碳排放，對城市永續發展有正面助益。更便利的交通環境也能提升新竹對年輕人與外地人才的吸引力。希望未來的新竹不再需要「靠運氣」等車，而是讓每一趟旅程都更輕鬆、更有效率，真正成為宜居、便利的現代城市。",0,0
191,"讓新竹棒球場展現活力與風采","新竹棒球場至今未能正常營運相當可惜，如何在正式營運前，維持新竹棒球場的硬體設備和周遭的環境與經濟，是我相當在意的地方。","雖然目前新竹棒球場還無法正式進行棒球比賽，但如果棒球場內的安全檢查通過了，在正式啟用、舉辦比賽前，可先提供在地的棒球隊作為練習場地。或是定期於假日在新竹棒球場外舉辦小型展演活動，暫時將新竹棒球場視為地標。建議可結合時下流行的景點打卡活動，讓新竹棒球場成為在地活動的踩點之一。","簡單來說，就是提升並強化新竹棒球場的存在感與價值，不要因為暫時無法在此舉辦中職比賽，而讓新竹棒球場持續荒廢，成為居民眼中的路障。即使不能舉辦職棒比賽，棒球場也能暫時以別的形式為大眾帶來歡樂。",0,0
203,"永續地方創生","讓新竹永續地方創生，變的更好。","例如老舊建築翻新，讓觀光客進入","正心觀光",1,1
212,"結合新竹美術館引領文藝新竹","新竹美術館空間狹小但卻是具有歷史意義的優美建築，結合附近護城河公園將其作最大化利用","美術館周邊護城河公園規劃文青咖啡藝術廊道，結合新竹美術館與展覽，規劃露天咖啡廳，使整個護城河公園周遭都成為新竹美術館的藝術展區","期待將歐洲的文藝浪漫氣息引入台灣美麗的老城市中",4,4
205,"以快速公車走廊打造新竹通勤新骨幹","新竹市區到竹科間尖峰嚴重壅塞，大眾運輸速度慢且不穩定，導致民眾依賴汽機車，使交通惡化。","1.設置公車專用或優先車道。 2.導入智慧號誌，讓公車更準時。 3.增加尖峰班次並加強與高鐵、火車站銜接。 4.站點整合 YouBike、共享機車改善最後一哩。","通勤時間縮短。 私人車輛使用減少。 提升大眾運輸使用率。 減少壅塞、提升效率。 降低排放、改善空氣。 讓交通更平等、更有助城市競爭力。",4,5
211,"活化東門市場","東門市場二三樓相較冷清與閒置，期待將其妥善利用回饋市民","引入多元店家：酒吧、潮流店舖、夜店，使其為新竹帶來次文化的青春活力 並打造類似西門町美國街的潮流嘻哈重地","期望能讓更多大學生與新竹青年能享受新竹在地的夜生活與潮流文化，不必專程去台北耗時傷財",49,49
204,"戀愛教練交友分享","感情 脫單","教練的分享對我幫助很大","希望可以幫助人脫單",0,0
214,"竹科交通改善","竹科交通壅塞的改善問題儼然成為新竹市頭號難題","增加竹科園區周邊立體停車場數量，鼓勵竹科僱員將車停園區周邊停車場，並廣設youbike站點，用邀請oloo進駐竹科園區內","降低竹科私家車比例創造美好綠色新竹",2,3
208,"新竹智慧交通流量管理系統","市區尖峰時間容易塞車，尤其是園區出入口、學區及市中心；目前號誌調控仍偏靜態，無法隨交通波動動態反應。","1.建置 AI 交通影像分析與智慧號誌控制系統。 2.整合 YouBike、人流、車流資料，進行即時交通預測。 3.透過手機 APP 提供最佳通勤時段與替代路線建議。","希望將新竹打造為「風城不塞城」，讓交通調度能隨時自動最佳化，減少塞車與通勤壓力。智慧交通將提升道路使用效率、降低碳排、改善通勤情緒，也提高外來人才對城市的好感度。",49,49
201,"5秒判斷現在適不適合騎UBike","現在我們很難在到Ubike站之前就知道有沒有車可以給我們借，除此之外也不能事先得知我們想要去的終點站有沒有空位可以還","整合 YouBike、天氣、空氣品質與道路施工資料並使用YouBike站點可借、可還歷史資料訓練預測空位模型，提供即時的行程安全分析與最佳終點站。","一般市民與通勤族：快速掌握即時安全狀況，提升出行效率與安心感。 觀光旅客：根據天氣與路況建議選擇舒適、安全的城市探索路線。 期望透過資訊整合，讓使用者在出發前就能掌握潛在風險，讓市民在使用 YouBike 時，能有更流暢、更安全的騎乘體驗。",0,0
209,"智慧公園環境監測與管理","新竹日照強、季風大，使公園使用率受天氣影響；部分公園設備老舊或缺乏即時維護資訊，影響市民使用意願。","1.安裝溫度、風速、紫外線、空氣品質等感測器。 2.提供公園「舒適度指標」即時顯示與 APP 查詢。 3.公園設備（燈具、水設施、座椅）導入智慧巡檢與壞損即時回報。","讓公園變成會「自我管理」的友善空間，提高市民的使用率與安全性。智慧化維護能減少公務單位的人工巡檢成本，並讓市民更自在地使用戶外空間。",49,49
206,"「青年活力行動計畫」打造城市創新動能","青年擁有創意與行動力，但常因資源不足、舞台有限或參與度偏低，使能量無法充分投入城市發展。","1.提供青年專屬的創意提案補助 2.設置青年共創空間，推動跨領域合作。 3.舉辦城市議題黑客松，鼓勵青年提出解方。 4.建立青年參與平台，讓意見能直接影響政策。","1.激發青年參與公共事務的動力，提升創新提案量。 2.促進城市與青年之間的互動，形成更具活力的社會。 3.帶動跨領域合作與新創機會，強化城市競爭力與包容性。",7,10
213,"改善竹科交通壅塞問題","竹科私家車過多與道路狹窄導致的壅塞問題早已成為新竹人的惡夢","使用etag在尖峰時段（上下班時間）對竹科園區內與鄰近道路收取過路費，並增加免費接駁車班次","透過收費路段降低竹科園區私家車比例，不但降低污染還提高同行效率又可為市庫挹注財源",1,2
202,"新竹不是美食沙漠——新竹美食地圖","新竹市才不是美食沙漠！只是常常不知道要去哪裡找到它們...希望有個「新竹美食地圖」讓我們一鍵找到想吃的食物！","打造 「新竹美食地圖」網站/App，把新竹的美味全部挖出來、整理好，讓市民共同編輯、一起留言評價。 只要選擇自己想吃的類型，就能立刻找到屬於自己的夢中情店！","1.打破美食沙漠傳說 2.讓更多人發現在地小店 3.讓使用者找到夢中情店",0,0
210,"活化北大公園","北大公園已為新竹帶來文藝氣息但仍有進步空間","以草悟道市民廣場為藍圖，舉辦假日市集、邀請街頭藝人表演、移動式餐車、露天電影院","期待吸引更多族群與創造更豐富的文化新竹",49,49
207,"新竹城市色彩重塑計畫","新竹市內多處街道色彩混亂、招牌風格不一致，缺乏統一美感規範，讓城市視覺顯得雜亂、缺乏特色。","1.引入城市色彩指南（如台南的色票概念）。 2.製作招牌美化補助方案，鼓勵商家以友善色系、簡潔設計更新招牌。 3.設置示範街區，以小區域率先改造，逐步推廣。","透過建立新竹的城市色彩識別，營造出具有一致調性的街景，讓市民與旅客一眼就能辨識城市特色。更具質感的街道將提升生活舒適度、吸引觀光、強化商圈形象，同時促成地方文化品牌化與店家參與度提升。",49,49
